"","Fiscalyear","Ccode","Dcode","RegularADA","SpecialEdADA","ROCPADA","AdultEdADA","K12ADA","K12ADA_C"
"421",2003,23,65615,5705.06,0,0,594.52,5705.06,5888.89
"422",2003,23,65623,1857.2,0,0,29.53,1857.2,1901.01
"423",2003,23,73866,263.1,0,0,0,263.1,266.24
"424",2003,23,73916,429.62,0,0,0,429.62,436.7
"425",2003,23,75218,176.08,0,0,0,176.08,181.53
"426",2003,24,10249,0,0,0,0,0,NA
"427",2003,24,65631,4416.35,89.68,0,0,4506.03,4601.04
"428",2003,24,65649,304.89,0,0,0,304.89,318.16
"429",2003,24,65680,213.98,0,0,0,213.98,221.14
"430",2003,24,65698,2183.49,30.46,0,0,2213.95,2289.26
"431",2003,24,65722,417.9,0,0,0,417.9,459.78
"432",2003,24,65730,507.27,20.95,0,0,528.22,540.3
"433",2003,24,65748,2313.22,40.03,0,0,2353.25,2574.75
"434",2003,24,65755,7546.13,75.1,0,49.87,7621.23,7824.83
"435",2003,24,65763,804.93,0,0,0,804.93,813.12
"436",2003,24,65771,9999.2,333.07,0,0,10332.27,10555.51
"437",2003,24,65789,8754.07,217.97,0,588.84,8972.04,9400.24
"438",2003,24,65813,98.41,0,0,0,98.41,98.75
"439",2003,24,65821,792.07,25.27,0,0,817.34,862.13
"440",2003,24,65839,79.55,0,0,0,79.55,81.6
"441",2003,24,65862,1591.73,46.14,0,0,1637.87,1637.87
"442",2003,24,65870,1707.41,27.55,0,0,1734.96,1787.47
"443",2003,24,73619,1789.5,41.16,0,35.66,1830.66,1884.93
"444",2003,24,73726,204.91,0,0,0,204.91,213.73
"445",2003,24,75317,2459.31,83.92,0,96.94,2543.23,2702.3
"446",2003,24,75366,2354.24,49.96,0,15.18,2404.2,2447.91
"447",2003,25,10256,0,0,0,0,0,NA
"448",2003,25,65896,191.95,0,0,0,191.95,198.6
"449",2003,25,73585,938.81,0,0,25.28,938.81,978.07
"450",2003,25,73593,500.91,0,0,12.29,500.91,551.16
"451",2003,26,10264,0,0,0,0,0,NA
"452",2003,26,73668,485.03,0.99,0,0,486.02,495.95
"453",2003,26,73692,1131.58,0.92,0,0,1132.5,1176.69
"454",2003,27,10272,0,0,0,0,0,NA
"455",2003,27,40105,0,0,0,0,0,NA
"456",2003,27,40576,0,0,0,0,0,NA
"457",2003,27,65961,7377.54,99.04,0,0,7476.58,7668.43
"458",2003,27,65979,29.58,0,0,0,29.58,31.54
"459",2003,27,65987,2033.49,29.05,218.2,135.78,2062.54,2075.71
"460",2003,27,65995,314.78,0,0,0,314.78,314.78
"461",2003,27,66027,35.4,0,0,0,35.4,35.4
"462",2003,27,66035,2322.79,76.01,0,0,2398.8,2527.12
"463",2003,27,66050,2383.32,35.86,0,0,2419.18,2473.25
"464",2003,27,66068,1927.45,74.61,97.95,154.47,2002.06,2093.91
"465",2003,27,66076,75.93,0,0,0,75.93,75.93
"466",2003,27,66084,91.01,0,0,0,91.01,92.58
"467",2003,27,66092,10744.26,320.51,669.5,1035.61,11064.77,11158.06
"468",2003,27,66134,1775.99,31.3,150.83,927.63,1807.29,1819.52
"469",2003,27,66142,8142.59,69.23,0,0,8211.82,8460.88
"470",2003,27,66159,12103.12,460.94,1238.6,1874.33,12564.06,13306.48
"471",2003,27,66167,178.72,3.5,0,0,182.22,182.22
"472",2003,27,66175,113.28,0,0,0,113.28,113.28
"473",2003,27,66183,120.65,1.85,0,0,122.5,126.96
"474",2003,27,66191,2786.09,62.17,0,0,2848.26,2916.01
"475",2003,27,66225,884.2,14.17,0,0,898.37,909.76
"476",2003,27,66233,958.54,7.05,0,0,965.59,967.41
"477",2003,27,73825,4687.47,76.47,181.46,128.48,4763.94,4851.24
"478",2003,27,75150,22.09,0,0,0,22.09,22.09
"479",2003,27,75440,3557.52,45.26,96.03,122.46,3602.78,3701.2
"480",2003,27,75473,2140.84,72.26,38.62,30.33,2213.1,2295.43
"481",2003,28,10280,0,0,0,0,0,NA
"482",2003,28,66241,829.3,0,0,0,829.3,893.27
"483",2003,28,66258,73.49,0,0,0,73.49,75.63
"484",2003,28,66266,13530.75,578.59,0,811.86,14109.34,14362.58
"485",2003,28,66282,57.01,0,0,0,57.01,57.64
"486",2003,28,66290,1411.35,0,0,36.32,1411.35,1459.58
"487",2003,29,10298,0,0,0,0,0,NA
"488",2003,29,40444,0,0,0,0,0,NA
"489",2003,29,66316,129.93,0,0,0,129.93,129.93
"490",2003,29,66324,119.67,0,0,0,119.67,119.67
"491",2003,29,66332,1514.88,25.06,0,0,1539.94,1586.3
"492",2003,29,66340,1307.37,22.12,0,0,1329.49,1347.77
"493",2003,29,66357,3772.75,82.97,0,137.65,3855.72,3941.69
"494",2003,29,66373,1951.82,37.84,0,0,1989.66,1989.66
"495",2003,29,66381,661.35,4.7,0,0,666.05,678.9
"496",2003,29,66399,296.75,0,0,0,296.75,307.67
"497",2003,29,66407,735.66,0,0,0,735.66,747.17
"498",2003,29,66415,101.28,0.14,0,0,101.42,102.78
"499",2003,30,10306,0,0,0,0,0,NA
"500",2003,30,40063,0,0,0,0,0,NA
"501",2003,30,40071,0,0,0,0,0,NA
"502",2003,30,40089,0,0,0,0,0,NA
"503",2003,30,66423,20598.65,535.9,0,0,21134.55,21453.7
"504",2003,30,66431,28692.6,1870.03,3268.84,781.71,30562.63,32144.93
"505",2003,30,66449,5898.09,126.3,203.51,0,6024.39,6166.67
"506",2003,30,66456,5980.44,129.42,0,0,6109.86,6230.06
"507",2003,30,66464,46218.87,1141.43,860.11,708.31,47360.3,48426.61
"508",2003,30,66472,4929.71,155.16,0,0,5084.87,5119.85
"509",2003,30,66480,4505.24,85.06,0,0,4590.3,4661.03
"510",2003,30,66498,5918.19,123.31,0,0,6041.5,6096.55
"511",2003,30,66506,13051.41,346.61,0,0,13398.02,13674.22
"512",2003,30,66514,13579.63,391.45,1985.45,136.35,13971.08,15343.22
"513",2003,30,66522,46466.74,1569.67,0,3316.02,48036.41,49244.2
"514",2003,30,66530,6519.14,136.1,0,0,6655.24,6681.17
"515",2003,30,66548,13331.87,618.45,567.59,2323.24,13950.32,14523.58
"516",2003,30,66555,2543.62,46.89,50.11,22.79,2590.51,2625.79
"517",2003,30,66563,6103.23,124.01,0,0,6227.24,6346.17
"518",2003,30,66589,6412.94,187.18,0,0,6600.12,6762.04
"519",2003,30,66597,20519.04,659.87,411.19,880.57,21178.91,21728.38
"520",2003,30,66613,9529.59,253.4,0,0,9782.99,9884.77
"521",2003,30,66621,29056.46,978.23,0,16.88,30034.69,30856.32
"522",2003,30,66647,24852.46,683.73,503.97,191.87,25536.19,26060.03
"523",2003,30,66670,55259.98,1790.25,0,0.4,57050.23,59110.46
"524",2003,30,66696,2308.22,49.6,0,0,2357.82,2385.63
"525",2003,30,66746,9610.55,261.6,0,0,9872.15,9968.69
"526",2003,30,73635,32961.79,805.54,782.32,1397.51,33767.33,34620.79
"527",2003,30,73643,17698.08,473.27,182.91,220.4,18171.35,18624.62
"528",2003,30,73650,23828.32,612.11,256.25,301.61,24440.43,25003.26
"529",2003,30,73924,8697.16,170.67,164.38,30.19,8867.83,9086.61
"530",2003,31,10314,0,0,0,0,0,NA
"531",2003,31,40279,0,0,0,0,0,NA
"532",2003,31,40659,0,0,0,0,0,NA
"533",2003,31,66761,363.56,0,0,0,363.56,370.35
"534",2003,31,66779,176.81,0,0,0,176.81,177.98
"535",2003,31,66787,2461.51,25.02,0,0,2486.53,2539.85
"536",2003,31,66795,529.3,0,0,0,529.3,537.22
"537",2003,31,66803,6704.84,95.87,0,0,6800.71,6870.8
"538",2003,31,66829,4079.88,50.48,0,0,4130.36,4154.24
"539",2003,31,66837,602.23,0,0,0,602.23,622.26
"540",2003,31,66845,1817.5,23.11,0,0,1840.61,1866.16
"541",2003,31,66852,294.45,0,0,0,294.45,298.35
"542",2003,31,66860,194.41,0,0,0,194.41,194.88
"543",2003,31,66878,271.29,0,0,0,271.29,277.63
"544",2003,31,66886,1265.3,36.96,0,0,1302.26,1329.39
"545",2003,31,66894,4273.94,79.97,0,1128.9,4353.91,4501.69
"546",2003,31,66910,7173.23,107.73,0,0,7280.96,7384.07
"547",2003,31,66928,7300.56,130.98,0,295.39,7431.54,7541.41
"548",2003,31,66944,4162.61,73.53,0,19.09,4236.14,4345.26
"549",2003,31,66951,3715.17,66.83,0,19.18,3782,3949.15
"550",2003,31,75085,8427.07,237.23,0,2.22,8664.3,8865.65
"551",2003,32,10322,0,0,0,0,0,NA
"552",2003,32,66969,2719.88,40.33,0,0,2760.21,2813.53
"553",2003,33,10330,0,0,0,0,0,NA
"554",2003,33,66977,18047.09,385.18,0,54.11,18432.27,18941.79
"555",2003,33,66985,4215.4,155.65,0,38.87,4371.05,4580.48
"556",2003,33,66993,4537.46,134.28,0,113.03,4671.74,4817.17
"557",2003,33,67033,40591.21,1198.28,0,691.38,41789.49,42772.19
"558",2003,33,67041,34.62,0,0,0,34.62,34.62
"559",2003,33,67058,23374.17,578.55,0,83.32,23952.72,24766.01
"560",2003,33,67082,18075.93,634.55,0,179.39,18710.48,19224.86
"561",2003,33,67090,19033.1,668.3,0,197.56,19701.4,20387.34
"562",2003,33,67116,5629.35,109.57,0,0,5738.92,5804.71
"563",2003,33,67124,31504.85,1302.82,0,164.14,32807.67,33580.51
"564",2003,33,67157,1326.49,17.73,0,0,1344.22,1396.43
"565",2003,33,67173,20426.91,578.86,0,265.92,21005.77,21804.47
"566",2003,33,67181,3317.33,91.67,0,2.9,3409,3531.96
"567",2003,33,67199,4895.53,96.64,0,0,4992.17,5009.86
"568",2003,33,67207,6670.1,228.42,0,102.54,6898.52,7101.91
"569",2003,33,67215,37709.15,1763.63,0,2030.63,39472.78,40678.9
"570",2003,33,67231,1632.62,43.25,0,0,1675.87,1715.32
"571",2003,33,67249,6168.3,182.54,0,29.7,6350.84,6504.06
"572",2003,33,73676,13626.31,408.74,0,362.74,14035.05,14540.13
"573",2003,33,75176,18006.07,501.56,0,82.61,18507.63,18878.05
"574",2003,33,75192,21699.48,558.32,0,39.68,22257.8,22702.2
"575",2003,33,75200,16487.24,353.48,0,99.84,16840.72,17002.09
"576",2003,33,75242,12490.82,399.03,0,0,12889.85,13243.38
"577",2003,34,10348,0,0,0,0,0,NA
"578",2003,34,67280,522.74,24.85,0,0,547.59,559.52
"579",2003,34,67306,1897.4,41.76,0,0,1939.16,1962.8
"580",2003,34,67314,51868.43,1041.3,0,1008.66,52909.73,54696.33
"581",2003,34,67322,292.07,12.56,0,0,304.63,315.64
"582",2003,34,67330,16500.03,642.09,0,376.52,17142.12,17598.01
"583",2003,34,67348,4017.6,128.56,0,0,4146.16,4224.63
"584",2003,34,67355,1858.31,59,0,110.06,1917.31,2041.25
"585",2003,34,67363,10701.76,650.48,0,2270.62,11352.24,11897.83
"586",2003,34,67397,4885.45,203.25,0,0,5088.7,5222.92
"587",2003,34,67405,9335.01,223.68,0,0,9558.69,9681.64
"588",2003,34,67413,2308.45,8.07,0,11.67,2316.52,2375.17
"589",2003,34,67421,2050.25,78.53,0,0,2128.78,2191.96
"590",2003,34,67439,43311.99,2385.01,0,5084,45697,48180.98
"591",2003,34,67447,46183.88,2369.62,0,2569.13,48553.5,51067.72
"592",2003,34,73973,5329.63,223.53,0,27.53,5553.16,5660.25
"593",2003,34,75283,7020.31,222.56,0,0,7242.87,7414.61
"594",2003,35,10355,0,0,0,0,0,NA
"595",2003,35,67454,22.22,0,0,0,22.22,22.22
"596",2003,35,67462,38.5,0,0,0,38.5,38.5
"597",2003,35,67470,5731.27,173.03,0,0,5904.3,6077.29
"598",2003,35,67488,17.69,0,0,0,17.69,17.69
"599",2003,35,67504,498.51,0,0,0,498.51,522.05
"600",2003,35,67520,11.51,0,0,0,11.51,11.51
"601",2003,35,67538,2614.84,113.97,0,40.09,2728.81,2966.08
"602",2003,35,67553,215.89,0,0,0,215.89,225.03
"603",2003,35,67561,130.82,0,0,0,130.82,130.82
"604",2003,35,67579,25.29,0,0,0,25.29,25.29
"605",2003,35,75259,1213.69,0,0,27.86,1213.69,1240.61
"606",2003,36,10363,0,0,0,0,0,NA
"607",2003,36,40048,0,0,0,0,0,NA
"608",2003,36,40055,0,0,0,0,0,NA
"609",2003,36,67587,5705.47,189.61,0,0,5895.08,5948.84
"610",2003,36,67595,7062.96,136.4,0,0,7199.36,7300.23
"611",2003,36,67611,6087.06,318.64,0,38.73,6405.7,6607.5
"612",2003,36,67637,2968.33,79.43,0,24.08,3047.76,3096.61
"613",2003,36,67645,4981.07,105.56,0,0,5086.63,5221.08
"614",2003,36,67652,20436.49,1032.51,1211.54,1469.71,21469,22234.15
"615",2003,36,67678,31301.22,656.52,392.48,515.57,31957.74,32612.2
"616",2003,36,67686,22396.02,511.22,515.68,132.49,22907.24,23538.71
"617",2003,36,67694,2667.69,62.15,0,0,2729.84,2783.92
"618",2003,36,67702,10874.98,136.32,0,0,11011.3,11186.15
"619",2003,36,67710,37283.99,1290.22,0,498.93,38574.21,39929.44
"620",2003,36,67736,580.59,6.15,0,0,586.74,600.24
"621",2003,36,67777,8282.44,400.93,0,0,8683.37,8851.91
"622",2003,36,67785,3259.36,45.6,0,0,3304.96,3345.07
"623",2003,36,67793,84.39,0,0,0,84.39,84.39
"624",2003,36,67801,1064.42,29.31,0,4.57,1093.73,1116.09
"625",2003,36,67819,24853.16,825.38,0,0,25678.54,27050.54
"626",2003,36,67827,140.67,0,0,0,140.67,145.88
"627",2003,36,67843,18971.49,531.7,831.65,587.29,19503.19,20164.12
"628",2003,36,67850,27202.3,745.66,0,177.48,27947.96,28561.3
"629",2003,36,67868,5069.77,151.67,0,17.78,5221.44,5366.99
"630",2003,36,67876,50887.42,1979.87,0,2537.77,52867.29,54101.85
"631",2003,36,67892,322.47,0,0,5.48,322.47,333.84
"632",2003,36,67918,9384.07,100.88,0,0,9484.95,9630.65
"633",2003,36,67934,7065.83,509.99,0,38.93,7575.82,8115.74
"634",2003,36,67959,8654.42,349.76,534.98,279.27,9004.18,9151.02
"635",2003,36,73858,195.93,0,0,38.57,195.93,200.11
"636",2003,36,73890,2402.42,61.78,0,7.47,2464.2,2487.71
"637",2003,36,73957,6950.31,95.07,0,0,7045.38,7320.18
"638",2003,36,75044,15320.06,440.11,0,55.08,15760.17,16203.41
"639",2003,36,75051,878.52,33.31,0,25.55,911.83,938.67
"640",2003,36,75069,11420.99,285.79,176.58,112.39,11706.78,11926.21
"641",2003,36,75077,11861.47,582.47,0,47.95,12443.94,12829.17
"642",2003,37,10371,0,0,0,0,0,NA
"643",2003,37,67967,2198.54,31.08,0,0,2229.62,2264.78
"644",2003,37,67975,1442.9,27.84,0,0,1470.74,1511.44
"645",2003,37,67983,440.25,10.53,0,0,450.78,477.43
"646",2003,37,67991,16383.04,856.9,0,0,17239.94,17549.47
"647",2003,37,68007,740.72,11.67,0,0,752.39,756.13
"648",2003,37,68023,19432.02,724.87,0,0,20156.89,20520.82
"649",2003,37,68031,2700.78,74.26,0,42.76,2775.04,2835.99
"650",2003,37,68049,199.27,0,0,0,199.27,201.49
"651",2003,37,68056,3360.72,39.94,0,0,3400.66,3413.63
"652",2003,37,68080,5510.45,85.95,0,0,5596.4,5684.68
"653",2003,37,68098,17996.38,470.67,0,0,18467.05,18909.66
"654",2003,37,68106,6739.68,290.98,0,862.23,7030.66,7383.48
"655",2003,37,68114,5668.97,115.08,0,0,5784.05,5872.05
"656",2003,37,68122,2867.38,109.71,0,0.6,2977.09,2968.19
"657",2003,37,68130,18962.77,1592.77,0,3844.34,20555.54,21836.4
"658",2003,37,68155,1081.43,44.82,0,0,1126.25,1149.16
"659",2003,37,68163,413.2,11.47,0,0,424.67,429.01
"660",2003,37,68171,232.05,0,0,1.03,232.05,236.03
"661",2003,37,68189,4037.61,193.93,0,0,4231.54,4317.74
"662",2003,37,68197,13272.05,418.91,0,0,13690.96,13757.06
"663",2003,37,68205,4239.58,150.19,0,0,4389.77,4437.35
"664",2003,37,68213,1599.4,72.3,0,8.29,1671.7,1736.7
"665",2003,37,68221,5997.19,176.64,0,0,6173.83,6286.34
"666",2003,37,68296,30975.68,782.63,0,242.34,31758.31,32458.72
"667",2003,37,68304,6498.06,265.89,0,26.82,6763.95,6906.19
"668",2003,37,68312,807.16,16.75,0,0,823.91,823.91
"669",2003,37,68338,114775.73,5405.8,0,703.13,120181.53,123996.63
"670",2003,37,68346,10932.96,302.36,0,328.03,11235.32,11491.09
"671",2003,37,68353,551.16,0,0,0,551.16,556.59
"672",2003,37,68361,6512.33,265.03,0,0,6777.36,6810.61
"673",2003,37,68379,4687.12,201.82,0,0,4888.94,4964.35
"674",2003,37,68387,2524.98,60.38,0,0,2585.36,2637.55
"675",2003,37,68395,8453.95,218.59,0,0,8672.54,8862.49
"676",2003,37,68403,31.62,0,0,0,31.62,34.93
"677",2003,37,68411,34613.77,1468.89,0,5490.17,36082.66,37910.64
"678",2003,37,68437,238.88,0,0,0,238.88,244.97
"679",2003,37,68452,22628.66,993.22,0,711.64,23621.88,24221.9
"680",2003,37,73551,9404.62,219.63,0,2.92,9624.25,9833.68
"681",2003,37,73569,19793.6,711.77,0,19.02,20505.37,21009.1
"682",2003,37,73791,13401.13,409.24,0,28.31,13810.37,14227.33
"683",2003,37,75416,293.12,0,0,0,293.12,299.82
"684",2003,37,75614,4125.65,144.26,0,184.84,4269.91,4363.74
"685",2003,38,10389,0,0,0,0,0,NA
"686",2003,38,68478,51035.46,264.04,0,0,51299.5,51887.72
"687",2003,39,10397,0,0,0,0,0,NA
"688",2003,39,40386,0,0,0,0,0,NA
"689",2003,39,68486,259.79,0,0,0,259.79,259.79
"690",2003,39,68502,2964.39,71.2,0,20.22,3035.59,3092.27
"691",2003,39,68536,148.91,0,0,0,148.91,165.41
"692",2003,39,68544,1812.83,10.45,0,0,1823.28,1865.71
"693",2003,39,68551,355.6,0,0,0,355.6,362.62
"694",2003,39,68569,8303.2,150.11,0,0,8453.31,8662.7
"695",2003,39,68577,2288.59,67.02,0,6.1,2355.61,2444.4
"696",2003,39,68585,25256.12,900.94,0,472.86,26157.06,26633.56
"697",2003,39,68593,20887.23,576.32,0,911.45,21463.55,21957.63
"698",2003,39,68619,227.37,0,0,0,227.37,229.04
"699",2003,39,68627,211.53,0,0,0,211.53,214.65
"700",2003,39,68635,352.63,0,0,0,352.63,354.19
"701",2003,39,68650,2705.95,29.54,0,28.15,2735.49,2794.33
"702",2003,39,68676,34561.8,1163.6,0,1375.44,35725.4,36695.96
"703",2003,39,75499,14544.8,375.17,0,533.31,14919.97,15255.18
"704",2003,40,10405,0,0,0,0,0,NA
"705",2003,40,40618,0,0,0,0,0,NA
"706",2003,40,40774,0,0,0,0,0,NA
"707",2003,40,68700,5047.65,109.51,119.9,33.56,5157.16,5249.79
"708",2003,40,68726,213.42,0,0,0,213.42,218.35
"709",2003,40,68759,10068.52,224.91,197.66,196.44,10293.43,10680.42
"710",2003,40,68791,137.33,0,0,0,137.33,140.08
"711",2003,40,68809,7196.46,71.27,148.11,780.57,7267.73,7403.05
"712",2003,40,68825,355.18,9.79,0,0,364.97,372.79
"713",2003,40,68833,320.3,0,12.43,0,320.3,330.06
"714",2003,40,68841,2525.35,0,53.95,40.56,2525.35,2559.21
"715",2003,40,75457,6176.98,121.77,132.03,32.88,6298.75,6409.3
"716",2003,40,75465,889.75,0,28.7,9.05,889.75,906.12
"717",2003,41,10413,0,0,0,0,0,NA
"718",2003,41,68858,409.57,0,0,0,409.57,417.42
"719",2003,41,68866,2349.94,28.15,0,0,2378.09,2418.59
"720",2003,41,68874,619.27,4.38,0,0,623.65,635.57
"721",2003,41,68882,2292.69,16.84,0,0,2309.53,2309.53
"722",2003,41,68890,3401.25,48.66,0,44.94,3449.91,3600.81
"723",2003,41,68908,1323.7,3.49,0,0,1327.19,1339.69
"724",2003,41,68916,6152.07,140.3,0,0,6292.37,6377.97
"725",2003,41,68924,4833.47,130.61,0,828.76,4964.08,5132.75
"726",2003,41,68932,3049.39,28.6,0,0,3077.99,3103.21
"727",2003,41,68940,360.81,0,0,0,360.81,368.66
"728",2003,41,68957,905.76,0.72,0,0,906.48,994.71
"729",2003,41,68965,1769.2,20.53,0,0,1789.73,1963.92
"730",2003,41,68973,2056.53,0,0,0,2056.53,2093.5
"731",2003,41,68981,611.22,0,0,0,611.22,642.19
"732",2003,41,68999,3080.11,33.44,0,0,3113.55,3224.49
"733",2003,41,69005,7522.46,176.33,0,0,7698.79,7861.96
"734",2003,41,69013,2572.26,36.67,0,0,2608.93,2646.32
"735",2003,41,69021,2261.96,18.39,0,0,2280.35,2306.79
"736",2003,41,69039,9444.58,300.11,0,0,9744.69,9876.53
"737",2003,41,69047,7618.05,402.17,0,2161.62,8020.22,8201.5
"738",2003,41,69062,6942.89,196.01,0,959.47,7138.9,7484.24
"739",2003,41,69070,8615.97,321.33,0,728.04,8937.3,9236.44
"740",2003,41,69088,384.51,0,0,0,384.51,411.22
"741",2003,42,10421,0,0,0,0,0,NA
"742",2003,42,40378,0,0,0,0,0,NA
"743",2003,42,69104,126.32,0,0,0,126.32,126.98
"744",2003,42,69112,79.11,0,0,0,79.11,89.34
"745",2003,42,69120,11627.32,183.82,0,0,11811.14,12189.45
"746",2003,42,69138,603.03,0,0,0,603.03,613.85
"747",2003,42,69146,2741.32,48.25,0,0,2789.57,2941.25
"748",2003,42,69153,27.34,0,0,0,27.34,27.34
"749",2003,42,69161,186.51,0,0,0,186.51,187.05
"750",2003,42,69179,332.32,0,0,0,332.32,352.43
"751",2003,42,69195,3721.56,77.84,0,0,3799.4,3852.12
"752",2003,42,69203,1122.51,34.31,0,0,1156.82,1186
"753",2003,42,69211,1373.02,0,0,0,1373.02,1383.33
"754",2003,42,69229,10554.06,236.32,0,212.25,10790.38,10933.34
"755",2003,42,69237,221.81,0,0,0,221.81,232
"756",2003,42,69245,240.03,0,0,0,240.03,244.99
"757",2003,42,69252,396.8,0,0,0,396.8,400.11
"758",2003,42,69260,4686.58,84,0,0,4770.58,4868.87
"759",2003,42,69278,4651.01,114.32,0,0,4765.33,4825.33
"760",2003,42,69286,9413.45,428.68,0,0,9842.13,9935.06
"761",2003,42,69310,5747.58,199.88,0,185.8,5947.46,6171.57
"762",2003,42,69328,1044.19,0,0,0,1044.19,1071.84
"763",2003,42,69336,634.58,0,0,0,634.58,647.76
"764",2003,42,69344,61.8,0.93,0,0,62.73,72.06
"765",2003,42,75010,310.52,0,0,0,310.52,315.58
"766",2003,43,10439,0,0,0,0,0,NA
"767",2003,43,40360,0,0,0,0,0,NA
"768",2003,43,40899,0,0,0,0,0,NA
"769",2003,43,40949,0,0,0,0,0,NA
"770",2003,43,41004,0,0,0,0,0,NA
"771",2003,43,69369,12637.12,536.99,0,0,13174.11,13504.21
"772",2003,43,69377,8066.08,204.74,0,0,8270.82,8443.43
"773",2003,43,69385,2652.24,39.49,0,0,2691.73,2759.31
"774",2003,43,69393,6962.51,170.76,0,0,7133.27,7197.34
"775",2003,43,69401,6336.57,633.03,708.59,1109.27,6969.6,7167.87
"776",2003,43,69419,15485.4,290.71,0,0,15776.11,15935.08
"777",2003,43,69427,21479.16,1110.28,1904.74,2935,22589.44,24648.6
"778",2003,43,69435,12502.27,221.63,0,0,12723.9,12997.97
"779",2003,43,69450,9291.38,182.18,0,0,9473.56,9658.82
"780",2003,43,69468,8721.37,310.81,0,988.27,9032.18,9439.53
"781",2003,43,69484,8664.66,170.84,0,114.47,8835.5,9240.93
"782",2003,43,69492,103.42,0,0,0,103.42,106
"783",2003,43,69500,649.96,0,0,0,649.96,649.96
"784",2003,43,69518,3884.19,73.58,0,0,3957.77,4027.26
"785",2003,43,69526,2464.33,33.01,0,0,2497.34,2499.25
"786",2003,43,69534,2815.86,47.21,110.59,129.07,2863.07,2925.87
"787",2003,43,69542,419.76,0,0,0,419.76,430.5
"788",2003,43,69567,43.22,0,0,0,43.22,44.28
"789",2003,43,69575,4182.12,106.25,0,0,4288.37,4337.29
"790",2003,43,69583,7873.25,189.23,0,183.12,8062.48,8189.21
"791",2003,43,69591,4151.71,122.48,0,0,4274.19,4340.51
"792",2003,43,69609,3177.83,117.13,0,1391.31,3294.96,3392.46
"793",2003,43,69617,2692.47,105.28,0,0,2797.75,2846.56
"794",2003,43,69625,10996.15,269.75,0,0,11265.9,11555.58
"795",2003,43,69633,763.53,6.47,0,0,770,789.69
"796",2003,43,69641,9333.69,235.67,0,594.16,9569.36,10142.99
"797",2003,43,69666,29360.54,901.71,709.71,2136.1,30262.25,30996.68
"798",2003,43,69674,12937.57,469.24,239.62,1925.75,13406.81,13871.25
"799",2003,43,69682,2334.05,24.35,0,0,2358.4,2360.68
"800",2003,43,69690,5575.22,208.59,0,0,5783.81,5896.33
"801",2003,43,69708,4293.96,101,0,0,4394.96,4430.33
"802",2003,43,73387,8994.89,205.26,215.42,1979.6,9200.15,9463.69
"803",2003,43,75689,0,0,0,0,0,NA
"804",2003,44,10447,0,0,0,0,0,NA
"805",2003,44,40261,6902.75,166.1,0,696.5,7068.85,7130.43
"806",2003,44,40832,0,0,0,0,0,NA
"807",2003,44,69732,136.4,0,0,0,136.4,136.55
"808",2003,44,69757,137.26,0,0,0,137.26,137.26
"809",2003,44,69765,1827.56,57.14,0,0,1884.7,1925.99
"810",2003,44,69773,154.97,0,0,0,154.97,155.22
"811",2003,44,69781,79.89,0,0,0,79.89,79.89
"812",2003,44,69799,16575.4,403.72,0,1078.81,16979.12,18223.32
"813",2003,44,69807,2734.78,73.44,0,0,2808.22,2848.09
"814",2003,44,69849,1885.62,37.02,0,0,1922.64,1949.46
"815",2003,44,75432,2631.89,33.06,0,0,2664.95,2698.81
"816",2003,45,10454,0,0,0,0,0,NA
"817",2003,45,40329,0,0,0,0,0,NA
"818",2003,45,69856,1963.22,30.37,308.21,75.42,1993.59,2066.94
"819",2003,45,69872,424.28,5.86,0,0,430.14,433.43
"820",2003,45,69880,301.72,9.66,0,0,311.38,319.59
"821",2003,45,69914,1437.81,30.1,0,0,1467.91,1494.04
"822",2003,45,69922,57.99,0,0,0,57.99,58.73
"823",2003,45,69948,912.01,22.61,0,0,934.62,952.44
"824",2003,45,69955,1146.94,19.91,0,0,1166.85,1183.13
"825",2003,45,69971,3430.73,81.54,0,0,3512.27,3555.73
"826",2003,45,69989,1201.06,80.65,40.75,10.99,1281.71,1301.67
"827",2003,45,69997,31.57,0,0,0,31.57,31.57
"828",2003,45,70003,510.36,5.65,0,0,516.01,516.73
"829",2003,45,70011,581.71,8.06,0,0,589.77,602.76
"830",2003,45,70029,119.16,0,0,0,119.16,132.66
"831",2003,45,70037,28.83,0,0,0,28.83,28.83
"832",2003,45,70045,436.28,10.43,0,0,446.71,446.71
"833",2003,45,70052,207.13,0,0,0,207.13,214.86
"834",2003,45,70078,295.1,0,0,0,295.1,296.03
"835",2003,45,70086,51.93,0,0,0,51.93,51.93
"836",2003,45,70094,708.54,5.41,0,0,713.95,722.9
"837",2003,45,70110,3472.7,58.77,0,0,3531.47,3605.38
"838",2003,45,70128,169.09,0,0,0,169.09,171.17
"839",2003,45,70136,4813.94,63.45,508.08,78.83,4877.39,4998.83
"840",2003,45,70169,22.06,0,0,0,22.06,22.06
"841",2003,45,73700,86.74,0,0,0,86.74,86.74
"842",2003,45,75267,3004.73,101.8,110.9,0,3106.53,3177.58
"843",2003,46,10462,0,0,0,0,0,NA
"844",2003,46,70177,604.97,0,0,0,604.97,612.82
"845",2003,47,10470,0,0,0,0,0,NA
"846",2003,47,40998,0,0,0,0,0,NA
"847",2003,47,70185,137.48,0,0,0,137.48,139.47
"848",2003,47,70193,10.09,0,0,0,10.09,10.09
"849",2003,47,70201,109.14,0,0,0,109.14,109.54
"850",2003,47,70227,37.54,0,0,0,37.54,37.54
