"","year","x","y","Subject_Category","idx_error","Freq","Percent","CumFreq","CumPercent"
"7731","16","Master_Above","PCT_AfrAm","English Language Arts",TRUE,191,4.1,4707,100
"7732","16","Master_Above","PCT_AfrAm","Foreign Languages",FALSE,2533,99.1,2533,99.1
"7733","16","Master_Above","PCT_AfrAm","Foreign Languages",TRUE,24,0.9,2557,100
"7734","16","Master_Above","PCT_AfrAm","History/Social Science",FALSE,4399,99.5,4399,99.5
"7735","16","Master_Above","PCT_AfrAm","History/Social Science",TRUE,22,0.5,4421,100
"7736","16","Master_Above","PCT_AfrAm","Mathematics",FALSE,4450,99.4,4450,99.4
"7737","16","Master_Above","PCT_AfrAm","Mathematics",TRUE,25,0.6,4475,100
"7738","16","Master_Above","PCT_AfrAm","Other Instruction-Related Assignments",FALSE,4256,70.4,4256,70.4
"7739","16","Master_Above","PCT_AfrAm","Other Instruction-Related Assignments",TRUE,1793,29.6,6049,100
"7740","16","Master_Above","PCT_AfrAm","PE/Health",FALSE,4432,91.7,4432,91.7
"7741","16","Master_Above","PCT_AfrAm","PE/Health",TRUE,403,8.3,4835,100
"7742","16","Master_Above","PCT_AfrAm","Science",FALSE,4420,97.9,4420,97.9
"7743","16","Master_Above","PCT_AfrAm","Science",TRUE,96,2.1,4516,100
"7744","16","Master_Above","PCT_AfrAm","Self-Contained Class",FALSE,7142,99.5,7142,99.5
"7745","16","Master_Above","PCT_AfrAm","Self-Contained Class",TRUE,37,0.5,7179,100
"7746","16","Master_Above","PCT_AfrAm","Special Designated Subjects",FALSE,472,95.2,472,95.2
"7747","16","Master_Above","PCT_AfrAm","Special Designated Subjects",TRUE,24,4.8,496,100
"7748","16","Master_Above","PCT_AfrAm",NA,FALSE,1,0,1,0
"7749","16","Master_Above","PCT_AfrAm",NA,TRUE,6282,100,6283,100
"7750","16","YearsTeaching","PCT_AfrAm","Art, Music, Dance, Drama",FALSE,3839,88.2,3839,88.2
"7751","16","YearsTeaching","PCT_AfrAm","Art, Music, Dance, Drama",TRUE,515,11.8,4354,100
"7752","16","YearsTeaching","PCT_AfrAm","Career Technical Education/Vocational",FALSE,2512,99.9,2512,99.9
"7753","16","YearsTeaching","PCT_AfrAm","Career Technical Education/Vocational",TRUE,3,0.1,2515,100
"7754","16","YearsTeaching","PCT_AfrAm","Computer Education",FALSE,1625,97.1,1625,97.1
"7755","16","YearsTeaching","PCT_AfrAm","Computer Education",TRUE,48,2.9,1673,100
"7756","16","YearsTeaching","PCT_AfrAm","English Language Arts",FALSE,4537,96.4,4537,96.4
"7757","16","YearsTeaching","PCT_AfrAm","English Language Arts",TRUE,170,3.6,4707,100
"7758","16","YearsTeaching","PCT_AfrAm","Foreign Languages",FALSE,2547,99.6,2547,99.6
"7759","16","YearsTeaching","PCT_AfrAm","Foreign Languages",TRUE,10,0.4,2557,100
"7760","16","YearsTeaching","PCT_AfrAm","History/Social Science",FALSE,4420,100,4420,100
"7761","16","YearsTeaching","PCT_AfrAm","History/Social Science",TRUE,1,0,4421,100
"7762","16","YearsTeaching","PCT_AfrAm","Mathematics",FALSE,4469,99.9,4469,99.9
"7763","16","YearsTeaching","PCT_AfrAm","Mathematics",TRUE,6,0.1,4475,100
"7764","16","YearsTeaching","PCT_AfrAm","Other Instruction-Related Assignments",FALSE,4277,70.7,4277,70.7
"7765","16","YearsTeaching","PCT_AfrAm","Other Instruction-Related Assignments",TRUE,1772,29.3,6049,100
"7766","16","YearsTeaching","PCT_AfrAm","PE/Health",FALSE,4452,92.1,4452,92.1
"7767","16","YearsTeaching","PCT_AfrAm","PE/Health",TRUE,383,7.9,4835,100
"7768","16","YearsTeaching","PCT_AfrAm","Science",FALSE,4439,98.3,4439,98.3
"7769","16","YearsTeaching","PCT_AfrAm","Science",TRUE,77,1.7,4516,100
"7770","16","YearsTeaching","PCT_AfrAm","Self-Contained Class",FALSE,7171,99.9,7171,99.9
"7771","16","YearsTeaching","PCT_AfrAm","Self-Contained Class",TRUE,8,0.1,7179,100
"7772","16","YearsTeaching","PCT_AfrAm","Special Designated Subjects",FALSE,494,99.6,494,99.6
"7773","16","YearsTeaching","PCT_AfrAm","Special Designated Subjects",TRUE,2,0.4,496,100
"7774","16","YearsTeaching","PCT_AfrAm",NA,FALSE,1,0,1,0
"7775","16","YearsTeaching","PCT_AfrAm",NA,TRUE,6282,100,6283,100
"7776","16","YearsInDistrict","PCT_AfrAm","Art, Music, Dance, Drama",FALSE,3839,88.2,3839,88.2
"7777","16","YearsInDistrict","PCT_AfrAm","Art, Music, Dance, Drama",TRUE,515,11.8,4354,100
"7778","16","YearsInDistrict","PCT_AfrAm","Career Technical Education/Vocational",FALSE,2512,99.9,2512,99.9
"7779","16","YearsInDistrict","PCT_AfrAm","Career Technical Education/Vocational",TRUE,3,0.1,2515,100
"7780","16","YearsInDistrict","PCT_AfrAm","Computer Education",FALSE,1625,97.1,1625,97.1
"7781","16","YearsInDistrict","PCT_AfrAm","Computer Education",TRUE,48,2.9,1673,100
"7782","16","YearsInDistrict","PCT_AfrAm","English Language Arts",FALSE,4537,96.4,4537,96.4
"7783","16","YearsInDistrict","PCT_AfrAm","English Language Arts",TRUE,170,3.6,4707,100
"7784","16","YearsInDistrict","PCT_AfrAm","Foreign Languages",FALSE,2547,99.6,2547,99.6
"7785","16","YearsInDistrict","PCT_AfrAm","Foreign Languages",TRUE,10,0.4,2557,100
"7786","16","YearsInDistrict","PCT_AfrAm","History/Social Science",FALSE,4420,100,4420,100
"7787","16","YearsInDistrict","PCT_AfrAm","History/Social Science",TRUE,1,0,4421,100
"7788","16","YearsInDistrict","PCT_AfrAm","Mathematics",FALSE,4469,99.9,4469,99.9
"7789","16","YearsInDistrict","PCT_AfrAm","Mathematics",TRUE,6,0.1,4475,100
"7790","16","YearsInDistrict","PCT_AfrAm","Other Instruction-Related Assignments",FALSE,4277,70.7,4277,70.7
"7791","16","YearsInDistrict","PCT_AfrAm","Other Instruction-Related Assignments",TRUE,1772,29.3,6049,100
"7792","16","YearsInDistrict","PCT_AfrAm","PE/Health",FALSE,4452,92.1,4452,92.1
"7793","16","YearsInDistrict","PCT_AfrAm","PE/Health",TRUE,383,7.9,4835,100
"7794","16","YearsInDistrict","PCT_AfrAm","Science",FALSE,4439,98.3,4439,98.3
"7795","16","YearsInDistrict","PCT_AfrAm","Science",TRUE,77,1.7,4516,100
"7796","16","YearsInDistrict","PCT_AfrAm","Self-Contained Class",FALSE,7171,99.9,7171,99.9
"7797","16","YearsInDistrict","PCT_AfrAm","Self-Contained Class",TRUE,8,0.1,7179,100
"7798","16","YearsInDistrict","PCT_AfrAm","Special Designated Subjects",FALSE,494,99.6,494,99.6
"7799","16","YearsInDistrict","PCT_AfrAm","Special Designated Subjects",TRUE,2,0.4,496,100
"7800","16","YearsInDistrict","PCT_AfrAm",NA,FALSE,1,0,1,0
"7801","16","YearsInDistrict","PCT_AfrAm",NA,TRUE,6282,100,6283,100
"7802","16","NewTeaching","PCT_AfrAm","Art, Music, Dance, Drama",FALSE,681,15.6,681,15.6
"7803","16","NewTeaching","PCT_AfrAm","Art, Music, Dance, Drama",TRUE,3673,84.4,4354,100
"7804","16","NewTeaching","PCT_AfrAm","Career Technical Education/Vocational",FALSE,536,21.3,536,21.3
"7805","16","NewTeaching","PCT_AfrAm","Career Technical Education/Vocational",TRUE,1979,78.7,2515,100
"7806","16","NewTeaching","PCT_AfrAm","Computer Education",FALSE,99,5.9,99,5.9
"7807","16","NewTeaching","PCT_AfrAm","Computer Education",TRUE,1574,94.1,1673,100
"7808","16","NewTeaching","PCT_AfrAm","English Language Arts",FALSE,1859,39.5,1859,39.5
"7809","16","NewTeaching","PCT_AfrAm","English Language Arts",TRUE,2848,60.5,4707,100
"7810","16","NewTeaching","PCT_AfrAm","Foreign Languages",FALSE,443,17.3,443,17.3
"7811","16","NewTeaching","PCT_AfrAm","Foreign Languages",TRUE,2114,82.7,2557,100
"7812","16","NewTeaching","PCT_AfrAm","History/Social Science",FALSE,1391,31.5,1391,31.5
"7813","16","NewTeaching","PCT_AfrAm","History/Social Science",TRUE,3030,68.5,4421,100
"7814","16","NewTeaching","PCT_AfrAm","Mathematics",FALSE,1569,35.1,1569,35.1
"7815","16","NewTeaching","PCT_AfrAm","Mathematics",TRUE,2906,64.9,4475,100
"7816","16","NewTeaching","PCT_AfrAm","Other Instruction-Related Assignments",FALSE,1564,25.9,1564,25.9
"7817","16","NewTeaching","PCT_AfrAm","Other Instruction-Related Assignments",TRUE,4485,74.1,6049,100
"7818","16","NewTeaching","PCT_AfrAm","PE/Health",FALSE,886,18.3,886,18.3
"7819","16","NewTeaching","PCT_AfrAm","PE/Health",TRUE,3949,81.7,4835,100
"7820","16","NewTeaching","PCT_AfrAm","Science",FALSE,1411,31.2,1411,31.2
"7821","16","NewTeaching","PCT_AfrAm","Science",TRUE,3105,68.8,4516,100
"7822","16","NewTeaching","PCT_AfrAm","Self-Contained Class",FALSE,3702,51.6,3702,51.6
"7823","16","NewTeaching","PCT_AfrAm","Self-Contained Class",TRUE,3477,48.4,7179,100
"7824","16","NewTeaching","PCT_AfrAm","Special Designated Subjects",FALSE,60,12.1,60,12.1
"7825","16","NewTeaching","PCT_AfrAm","Special Designated Subjects",TRUE,436,87.9,496,100
"7826","16","NewTeaching","PCT_AfrAm",NA,TRUE,6283,100,6283,100
"7827","16","NewInDistrict","PCT_AfrAm","Art, Music, Dance, Drama",FALSE,986,22.6,986,22.6
"7828","16","NewInDistrict","PCT_AfrAm","Art, Music, Dance, Drama",TRUE,3368,77.4,4354,100
"7829","16","NewInDistrict","PCT_AfrAm","Career Technical Education/Vocational",FALSE,732,29.1,732,29.1
"7830","16","NewInDistrict","PCT_AfrAm","Career Technical Education/Vocational",TRUE,1783,70.9,2515,100
"7831","16","NewInDistrict","PCT_AfrAm","Computer Education",FALSE,152,9.1,152,9.1
"7832","16","NewInDistrict","PCT_AfrAm","Computer Education",TRUE,1521,90.9,1673,100
"7833","16","NewInDistrict","PCT_AfrAm","English Language Arts",FALSE,2406,51.1,2406,51.1
"7834","16","NewInDistrict","PCT_AfrAm","English Language Arts",TRUE,2301,48.9,4707,100
"7835","16","NewInDistrict","PCT_AfrAm","Foreign Languages",FALSE,661,25.9,661,25.9
"7836","16","NewInDistrict","PCT_AfrAm","Foreign Languages",TRUE,1896,74.1,2557,100
"7837","16","NewInDistrict","PCT_AfrAm","History/Social Science",FALSE,1849,41.8,1849,41.8
"7838","16","NewInDistrict","PCT_AfrAm","History/Social Science",TRUE,2572,58.2,4421,100
"7839","16","NewInDistrict","PCT_AfrAm","Mathematics",FALSE,2138,47.8,2138,47.8
"7840","16","NewInDistrict","PCT_AfrAm","Mathematics",TRUE,2337,52.2,4475,100
"7841","16","NewInDistrict","PCT_AfrAm","Other Instruction-Related Assignments",FALSE,2016,33.3,2016,33.3
"7842","16","NewInDistrict","PCT_AfrAm","Other Instruction-Related Assignments",TRUE,4033,66.7,6049,100
"7843","16","NewInDistrict","PCT_AfrAm","PE/Health",FALSE,1217,25.2,1217,25.2
"7844","16","NewInDistrict","PCT_AfrAm","PE/Health",TRUE,3618,74.8,4835,100
"7845","16","NewInDistrict","PCT_AfrAm","Science",FALSE,1897,42,1897,42
"7846","16","NewInDistrict","PCT_AfrAm","Science",TRUE,2619,58,4516,100
"7847","16","NewInDistrict","PCT_AfrAm","Self-Contained Class",FALSE,4520,63,4520,63
"7848","16","NewInDistrict","PCT_AfrAm","Self-Contained Class",TRUE,2659,37,7179,100
"7849","16","NewInDistrict","PCT_AfrAm","Special Designated Subjects",FALSE,91,18.3,91,18.3
"7850","16","NewInDistrict","PCT_AfrAm","Special Designated Subjects",TRUE,405,81.7,496,100
"7851","16","NewInDistrict","PCT_AfrAm",NA,TRUE,6283,100,6283,100
"7852","16","Teacher_Tenured","PCT_AfrAm","Art, Music, Dance, Drama",FALSE,3839,88.2,3839,88.2
"7853","16","Teacher_Tenured","PCT_AfrAm","Art, Music, Dance, Drama",TRUE,515,11.8,4354,100
"7854","16","Teacher_Tenured","PCT_AfrAm","Career Technical Education/Vocational",FALSE,2512,99.9,2512,99.9
"7855","16","Teacher_Tenured","PCT_AfrAm","Career Technical Education/Vocational",TRUE,3,0.1,2515,100
"7856","16","Teacher_Tenured","PCT_AfrAm","Computer Education",FALSE,1625,97.1,1625,97.1
"7857","16","Teacher_Tenured","PCT_AfrAm","Computer Education",TRUE,48,2.9,1673,100
"7858","16","Teacher_Tenured","PCT_AfrAm","English Language Arts",FALSE,4537,96.4,4537,96.4
"7859","16","Teacher_Tenured","PCT_AfrAm","English Language Arts",TRUE,170,3.6,4707,100
"7860","16","Teacher_Tenured","PCT_AfrAm","Foreign Languages",FALSE,2547,99.6,2547,99.6
"7861","16","Teacher_Tenured","PCT_AfrAm","Foreign Languages",TRUE,10,0.4,2557,100
"7862","16","Teacher_Tenured","PCT_AfrAm","History/Social Science",FALSE,4420,100,4420,100
"7863","16","Teacher_Tenured","PCT_AfrAm","History/Social Science",TRUE,1,0,4421,100
"7864","16","Teacher_Tenured","PCT_AfrAm","Mathematics",FALSE,4469,99.9,4469,99.9
"7865","16","Teacher_Tenured","PCT_AfrAm","Mathematics",TRUE,6,0.1,4475,100
"7866","16","Teacher_Tenured","PCT_AfrAm","Other Instruction-Related Assignments",FALSE,4277,70.7,4277,70.7
"7867","16","Teacher_Tenured","PCT_AfrAm","Other Instruction-Related Assignments",TRUE,1772,29.3,6049,100
"7868","16","Teacher_Tenured","PCT_AfrAm","PE/Health",FALSE,4452,92.1,4452,92.1
"7869","16","Teacher_Tenured","PCT_AfrAm","PE/Health",TRUE,383,7.9,4835,100
"7870","16","Teacher_Tenured","PCT_AfrAm","Science",FALSE,4439,98.3,4439,98.3
"7871","16","Teacher_Tenured","PCT_AfrAm","Science",TRUE,77,1.7,4516,100
"7872","16","Teacher_Tenured","PCT_AfrAm","Self-Contained Class",FALSE,7171,99.9,7171,99.9
"7873","16","Teacher_Tenured","PCT_AfrAm","Self-Contained Class",TRUE,8,0.1,7179,100
"7874","16","Teacher_Tenured","PCT_AfrAm","Special Designated Subjects",FALSE,494,99.6,494,99.6
"7875","16","Teacher_Tenured","PCT_AfrAm","Special Designated Subjects",TRUE,2,0.4,496,100
"7876","16","Teacher_Tenured","PCT_AfrAm",NA,FALSE,1,0,1,0
"7877","16","Teacher_Tenured","PCT_AfrAm",NA,TRUE,6282,100,6283,100
"7878","16","UC_CSU_Approved","PCT_AfrAm","Art, Music, Dance, Drama",FALSE,3839,88.2,3839,88.2
"7879","16","UC_CSU_Approved","PCT_AfrAm","Art, Music, Dance, Drama",TRUE,515,11.8,4354,100
"7880","16","UC_CSU_Approved","PCT_AfrAm","Career Technical Education/Vocational",FALSE,2512,99.9,2512,99.9
"7881","16","UC_CSU_Approved","PCT_AfrAm","Career Technical Education/Vocational",TRUE,3,0.1,2515,100
"7882","16","UC_CSU_Approved","PCT_AfrAm","Computer Education",FALSE,1625,97.1,1625,97.1
"7883","16","UC_CSU_Approved","PCT_AfrAm","Computer Education",TRUE,48,2.9,1673,100
"7884","16","UC_CSU_Approved","PCT_AfrAm","English Language Arts",FALSE,4537,96.4,4537,96.4
"7885","16","UC_CSU_Approved","PCT_AfrAm","English Language Arts",TRUE,170,3.6,4707,100
"7886","16","UC_CSU_Approved","PCT_AfrAm","Foreign Languages",FALSE,2547,99.6,2547,99.6
"7887","16","UC_CSU_Approved","PCT_AfrAm","Foreign Languages",TRUE,10,0.4,2557,100
"7888","16","UC_CSU_Approved","PCT_AfrAm","History/Social Science",FALSE,4420,100,4420,100
"7889","16","UC_CSU_Approved","PCT_AfrAm","History/Social Science",TRUE,1,0,4421,100
"7890","16","UC_CSU_Approved","PCT_AfrAm","Mathematics",FALSE,4469,99.9,4469,99.9
"7891","16","UC_CSU_Approved","PCT_AfrAm","Mathematics",TRUE,6,0.1,4475,100
"7892","16","UC_CSU_Approved","PCT_AfrAm","Other Instruction-Related Assignments",FALSE,4277,70.7,4277,70.7
"7893","16","UC_CSU_Approved","PCT_AfrAm","Other Instruction-Related Assignments",TRUE,1772,29.3,6049,100
"7894","16","UC_CSU_Approved","PCT_AfrAm","PE/Health",FALSE,4452,92.1,4452,92.1
"7895","16","UC_CSU_Approved","PCT_AfrAm","PE/Health",TRUE,383,7.9,4835,100
"7896","16","UC_CSU_Approved","PCT_AfrAm","Science",FALSE,4439,98.3,4439,98.3
"7897","16","UC_CSU_Approved","PCT_AfrAm","Science",TRUE,77,1.7,4516,100
"7898","16","UC_CSU_Approved","PCT_AfrAm","Self-Contained Class",FALSE,7171,99.9,7171,99.9
"7899","16","UC_CSU_Approved","PCT_AfrAm","Self-Contained Class",TRUE,8,0.1,7179,100
"7900","16","UC_CSU_Approved","PCT_AfrAm","Special Designated Subjects",FALSE,494,99.6,494,99.6
"7901","16","UC_CSU_Approved","PCT_AfrAm","Special Designated Subjects",TRUE,2,0.4,496,100
"7902","16","UC_CSU_Approved","PCT_AfrAm",NA,TRUE,6283,100,6283,100
"7903","16","NCLB_Core","PCT_AfrAm","Art, Music, Dance, Drama",FALSE,3839,88.2,3839,88.2
"7904","16","NCLB_Core","PCT_AfrAm","Art, Music, Dance, Drama",TRUE,515,11.8,4354,100
"7905","16","NCLB_Core","PCT_AfrAm","Career Technical Education/Vocational",FALSE,2512,99.9,2512,99.9
"7906","16","NCLB_Core","PCT_AfrAm","Career Technical Education/Vocational",TRUE,3,0.1,2515,100
"7907","16","NCLB_Core","PCT_AfrAm","Computer Education",FALSE,1625,97.1,1625,97.1
"7908","16","NCLB_Core","PCT_AfrAm","Computer Education",TRUE,48,2.9,1673,100
"7909","16","NCLB_Core","PCT_AfrAm","English Language Arts",FALSE,4537,96.4,4537,96.4
"7910","16","NCLB_Core","PCT_AfrAm","English Language Arts",TRUE,170,3.6,4707,100
"7911","16","NCLB_Core","PCT_AfrAm","Foreign Languages",FALSE,2547,99.6,2547,99.6
"7912","16","NCLB_Core","PCT_AfrAm","Foreign Languages",TRUE,10,0.4,2557,100
"7913","16","NCLB_Core","PCT_AfrAm","History/Social Science",FALSE,4420,100,4420,100
"7914","16","NCLB_Core","PCT_AfrAm","History/Social Science",TRUE,1,0,4421,100
"7915","16","NCLB_Core","PCT_AfrAm","Mathematics",FALSE,4469,99.9,4469,99.9
"7916","16","NCLB_Core","PCT_AfrAm","Mathematics",TRUE,6,0.1,4475,100
"7917","16","NCLB_Core","PCT_AfrAm","Other Instruction-Related Assignments",FALSE,4277,70.7,4277,70.7
"7918","16","NCLB_Core","PCT_AfrAm","Other Instruction-Related Assignments",TRUE,1772,29.3,6049,100
"7919","16","NCLB_Core","PCT_AfrAm","PE/Health",FALSE,4452,92.1,4452,92.1
"7920","16","NCLB_Core","PCT_AfrAm","PE/Health",TRUE,383,7.9,4835,100
"7921","16","NCLB_Core","PCT_AfrAm","Science",FALSE,4439,98.3,4439,98.3
"7922","16","NCLB_Core","PCT_AfrAm","Science",TRUE,77,1.7,4516,100
"7923","16","NCLB_Core","PCT_AfrAm","Self-Contained Class",FALSE,7171,99.9,7171,99.9
"7924","16","NCLB_Core","PCT_AfrAm","Self-Contained Class",TRUE,8,0.1,7179,100
"7925","16","NCLB_Core","PCT_AfrAm","Special Designated Subjects",FALSE,494,99.6,494,99.6
"7926","16","NCLB_Core","PCT_AfrAm","Special Designated Subjects",TRUE,2,0.4,496,100
"7927","16","NCLB_Core","PCT_AfrAm",NA,TRUE,6283,100,6283,100
"7928","16","AP","PCT_AfrAm","Art, Music, Dance, Drama",FALSE,3839,88.2,3839,88.2
"7929","16","AP","PCT_AfrAm","Art, Music, Dance, Drama",TRUE,515,11.8,4354,100
"7930","16","AP","PCT_AfrAm","Career Technical Education/Vocational",FALSE,2512,99.9,2512,99.9
"7931","16","AP","PCT_AfrAm","Career Technical Education/Vocational",TRUE,3,0.1,2515,100
"7932","16","AP","PCT_AfrAm","Computer Education",FALSE,1625,97.1,1625,97.1
"7933","16","AP","PCT_AfrAm","Computer Education",TRUE,48,2.9,1673,100
"7934","16","AP","PCT_AfrAm","English Language Arts",FALSE,4537,96.4,4537,96.4
"7935","16","AP","PCT_AfrAm","English Language Arts",TRUE,170,3.6,4707,100
"7936","16","AP","PCT_AfrAm","Foreign Languages",FALSE,2547,99.6,2547,99.6
"7937","16","AP","PCT_AfrAm","Foreign Languages",TRUE,10,0.4,2557,100
"7938","16","AP","PCT_AfrAm","History/Social Science",FALSE,4420,100,4420,100
"7939","16","AP","PCT_AfrAm","History/Social Science",TRUE,1,0,4421,100
"7940","16","AP","PCT_AfrAm","Mathematics",FALSE,4469,99.9,4469,99.9
"7941","16","AP","PCT_AfrAm","Mathematics",TRUE,6,0.1,4475,100
"7942","16","AP","PCT_AfrAm","Other Instruction-Related Assignments",FALSE,4277,70.7,4277,70.7
"7943","16","AP","PCT_AfrAm","Other Instruction-Related Assignments",TRUE,1772,29.3,6049,100
"7944","16","AP","PCT_AfrAm","PE/Health",FALSE,4452,92.1,4452,92.1
"7945","16","AP","PCT_AfrAm","PE/Health",TRUE,383,7.9,4835,100
"7946","16","AP","PCT_AfrAm","Science",FALSE,4439,98.3,4439,98.3
"7947","16","AP","PCT_AfrAm","Science",TRUE,77,1.7,4516,100
"7948","16","AP","PCT_AfrAm","Self-Contained Class",FALSE,7171,99.9,7171,99.9
"7949","16","AP","PCT_AfrAm","Self-Contained Class",TRUE,8,0.1,7179,100
"7950","16","AP","PCT_AfrAm","Special Designated Subjects",FALSE,494,99.6,494,99.6
"7951","16","AP","PCT_AfrAm","Special Designated Subjects",TRUE,2,0.4,496,100
"7952","16","AP","PCT_AfrAm",NA,TRUE,6283,100,6283,100
"7953","16","Teacher_White","PCT_Asian","Art, Music, Dance, Drama",FALSE,3784,86.9,3784,86.9
"7954","16","Teacher_White","PCT_Asian","Art, Music, Dance, Drama",TRUE,570,13.1,4354,100
"7955","16","Teacher_White","PCT_Asian","Career Technical Education/Vocational",FALSE,2482,98.7,2482,98.7
"7956","16","Teacher_White","PCT_Asian","Career Technical Education/Vocational",TRUE,33,1.3,2515,100
"7957","16","Teacher_White","PCT_Asian","Computer Education",FALSE,1584,94.7,1584,94.7
"7958","16","Teacher_White","PCT_Asian","Computer Education",TRUE,89,5.3,1673,100
"7959","16","Teacher_White","PCT_Asian","English Language Arts",FALSE,4502,95.6,4502,95.6
"7960","16","Teacher_White","PCT_Asian","English Language Arts",TRUE,205,4.4,4707,100
"7961","16","Teacher_White","PCT_Asian","Foreign Languages",FALSE,2507,98,2507,98
"7962","16","Teacher_White","PCT_Asian","Foreign Languages",TRUE,50,2,2557,100
"7963","16","Teacher_White","PCT_Asian","History/Social Science",FALSE,4376,99,4376,99
"7964","16","Teacher_White","PCT_Asian","History/Social Science",TRUE,45,1,4421,100
"7965","16","Teacher_White","PCT_Asian","Mathematics",FALSE,4426,98.9,4426,98.9
"7966","16","Teacher_White","PCT_Asian","Mathematics",TRUE,49,1.1,4475,100
"7967","16","Teacher_White","PCT_Asian","Other Instruction-Related Assignments",FALSE,4237,70,4237,70
"7968","16","Teacher_White","PCT_Asian","Other Instruction-Related Assignments",TRUE,1812,30,6049,100
"7969","16","Teacher_White","PCT_Asian","PE/Health",FALSE,4386,90.7,4386,90.7
"7970","16","Teacher_White","PCT_Asian","PE/Health",TRUE,449,9.3,4835,100
"7971","16","Teacher_White","PCT_Asian","Science",FALSE,4386,97.1,4386,97.1
"7972","16","Teacher_White","PCT_Asian","Science",TRUE,130,2.9,4516,100
"7973","16","Teacher_White","PCT_Asian","Self-Contained Class",FALSE,7138,99.4,7138,99.4
"7974","16","Teacher_White","PCT_Asian","Self-Contained Class",TRUE,41,0.6,7179,100
"7975","16","Teacher_White","PCT_Asian","Special Designated Subjects",FALSE,477,96.2,477,96.2
"7976","16","Teacher_White","PCT_Asian","Special Designated Subjects",TRUE,19,3.8,496,100
"7977","16","Teacher_White","PCT_Asian",NA,FALSE,1,0,1,0
"7978","16","Teacher_White","PCT_Asian",NA,TRUE,6282,100,6283,100
"7979","16","Teacher_Latino","PCT_Asian","Art, Music, Dance, Drama",FALSE,3784,86.9,3784,86.9
"7980","16","Teacher_Latino","PCT_Asian","Art, Music, Dance, Drama",TRUE,570,13.1,4354,100
"7981","16","Teacher_Latino","PCT_Asian","Career Technical Education/Vocational",FALSE,2482,98.7,2482,98.7
"7982","16","Teacher_Latino","PCT_Asian","Career Technical Education/Vocational",TRUE,33,1.3,2515,100
"7983","16","Teacher_Latino","PCT_Asian","Computer Education",FALSE,1584,94.7,1584,94.7
"7984","16","Teacher_Latino","PCT_Asian","Computer Education",TRUE,89,5.3,1673,100
"7985","16","Teacher_Latino","PCT_Asian","English Language Arts",FALSE,4502,95.6,4502,95.6
"7986","16","Teacher_Latino","PCT_Asian","English Language Arts",TRUE,205,4.4,4707,100
"7987","16","Teacher_Latino","PCT_Asian","Foreign Languages",FALSE,2507,98,2507,98
"7988","16","Teacher_Latino","PCT_Asian","Foreign Languages",TRUE,50,2,2557,100
"7989","16","Teacher_Latino","PCT_Asian","History/Social Science",FALSE,4376,99,4376,99
"7990","16","Teacher_Latino","PCT_Asian","History/Social Science",TRUE,45,1,4421,100
"7991","16","Teacher_Latino","PCT_Asian","Mathematics",FALSE,4426,98.9,4426,98.9
"7992","16","Teacher_Latino","PCT_Asian","Mathematics",TRUE,49,1.1,4475,100
"7993","16","Teacher_Latino","PCT_Asian","Other Instruction-Related Assignments",FALSE,4237,70,4237,70
"7994","16","Teacher_Latino","PCT_Asian","Other Instruction-Related Assignments",TRUE,1812,30,6049,100
"7995","16","Teacher_Latino","PCT_Asian","PE/Health",FALSE,4386,90.7,4386,90.7
"7996","16","Teacher_Latino","PCT_Asian","PE/Health",TRUE,449,9.3,4835,100
"7997","16","Teacher_Latino","PCT_Asian","Science",FALSE,4386,97.1,4386,97.1
"7998","16","Teacher_Latino","PCT_Asian","Science",TRUE,130,2.9,4516,100
"7999","16","Teacher_Latino","PCT_Asian","Self-Contained Class",FALSE,7138,99.4,7138,99.4
"8000","16","Teacher_Latino","PCT_Asian","Self-Contained Class",TRUE,41,0.6,7179,100
"8001","16","Teacher_Latino","PCT_Asian","Special Designated Subjects",FALSE,477,96.2,477,96.2
"8002","16","Teacher_Latino","PCT_Asian","Special Designated Subjects",TRUE,19,3.8,496,100
"8003","16","Teacher_Latino","PCT_Asian",NA,FALSE,1,0,1,0
"8004","16","Teacher_Latino","PCT_Asian",NA,TRUE,6282,100,6283,100
"8005","16","Teacher_Black","PCT_Asian","Art, Music, Dance, Drama",FALSE,3784,86.9,3784,86.9
"8006","16","Teacher_Black","PCT_Asian","Art, Music, Dance, Drama",TRUE,570,13.1,4354,100
"8007","16","Teacher_Black","PCT_Asian","Career Technical Education/Vocational",FALSE,2482,98.7,2482,98.7
"8008","16","Teacher_Black","PCT_Asian","Career Technical Education/Vocational",TRUE,33,1.3,2515,100
"8009","16","Teacher_Black","PCT_Asian","Computer Education",FALSE,1584,94.7,1584,94.7
"8010","16","Teacher_Black","PCT_Asian","Computer Education",TRUE,89,5.3,1673,100
"8011","16","Teacher_Black","PCT_Asian","English Language Arts",FALSE,4502,95.6,4502,95.6
"8012","16","Teacher_Black","PCT_Asian","English Language Arts",TRUE,205,4.4,4707,100
"8013","16","Teacher_Black","PCT_Asian","Foreign Languages",FALSE,2507,98,2507,98
"8014","16","Teacher_Black","PCT_Asian","Foreign Languages",TRUE,50,2,2557,100
"8015","16","Teacher_Black","PCT_Asian","History/Social Science",FALSE,4376,99,4376,99
"8016","16","Teacher_Black","PCT_Asian","History/Social Science",TRUE,45,1,4421,100
"8017","16","Teacher_Black","PCT_Asian","Mathematics",FALSE,4426,98.9,4426,98.9
